SerialNum,AGE_BAND_AGG8,COB_AGG3,ECONOMIC_ACTIVITY_10M,ETHNIC_GROUP_AGG2,HEALTH_IN_GENERAL,FAMILY_TYPE,HH_SOCGRADE4,HOURS_PER_WEEK_WORKED,IN_FULL_TIME_EDUCATION,INDUSTRY_CURRENT_10A,LEGAL_PARTNERSHIP_STATUS_6A,OCCUPATION_CURRENT_1DIGIT,RELIGION_BELONG_TO,RELIGION_BROUGHT_UP_IN,SEX,UR_RESIDENCE_TYPE
9691,6,1,2,1,2,2,3,3,2,4,2,5,7,2,2,1
9692,1,1,,1,1,2,2,,1,,,,1,,1,1
9693,7,1,8,1,4,2,,,2,,2,,1,,1,1
9694,2,1,6,1,1,2,1,,1,,1,,1,,1,1
9695,2,1,1,1,2,2,1,3,2,2,1,7,1,,1,1
9696,6,1,1,1,2,2,2,3,2,8,2,2,1,,2,1
9697,1,1,,1,1,1,3,,,,,,1,,2,1
9698,1,1,,1,1,2,2,,1,,,,1,,1,1
9699,1,1,,1,1,2,3,,1,,,,3,,1,1
9700,4,1,1,1,2,3,3,3,2,7,1,8,6,,2,1
9701,7,1,5,1,3,2,,,2,,2,,2,,2,1
9702,5,1,2,1,2,2,3,2,2,4,2,5,7,2,2,1
9703,2,1,4,1,2,2,1,2,1,5,1,7,2,,1,1
9704,1,1,,1,1,5,2,,1,,,,2,,1,1
9705,3,1,1,1,2,2,3,3,2,6,2,5,1,,2,1
9706,4,1,9,1,1,4,4,,2,,1,,1,,1,1
9707,5,1,8,1,4,4,,,2,,1,,3,,2,1
9708,5,1,8,1,3,2,3,,2,,2,,3,,1,1
9709,6,1,8,1,5,1,4,,2,,3,,7,4,2,1
9710,1,1,,1,3,4,1,,1,,,,1,,2,1
9711,1,1,,1,1,3,4,,1,,,,3,,1,1
9712,1,1,,1,1,4,4,,1,,,,1,,1,1
9713,2,1,3,1,2,4,2,,2,,1,,8,1,2,1
9714,6,1,5,1,1,2,2,,2,,2,,1,,1,1
9715,1,1,,1,1,4,4,,,,,,1,,2,1
9716,6,1,5,1,4,2,3,,2,,2,,3,,2,1
9717,6,1,1,1,1,3,2,3,2,8,4,3,1,,1,1
9718,8,1,5,1,2,4,,,2,,4,,1,,1,1
9719,4,1,1,1,2,4,4,2,2,5,1,9,1,,1,1
9720,1,1,,1,1,2,3,,1,,,,3,,2,1
9721,5,1,1,1,2,1,4,3,2,4,3,9,1,,2,1
9722,6,1,8,1,5,3,4,,2,,1,,3,,1,1
9723,6,1,1,1,3,1,3,3,2,8,1,6,1,,1,1
9724,8,1,5,1,3,2,,,2,,2,,5,,2,1
9725,1,1,,1,2,4,4,,1,,,,1,,1,1
9726,4,1,1,1,1,2,3,3,2,2,2,5,1,,2,1
9727,3,1,1,1,1,2,3,4,2,1,1,5,7,4,2,1
9728,8,1,5,1,4,1,,,2,,5,,3,,1,1
9729,5,3,1,1,1,2,1,1,2,4,2,4,5,,1,1
9730,4,1,1,1,2,2,3,3,2,5,2,7,1,,1,1
9731,5,1,1,1,1,2,1,3,2,8,2,2,3,,1,1
9732,5,1,2,1,1,2,3,3,2,4,2,5,1,,2,1
9733,5,1,1,1,1,2,1,3,2,8,2,2,2,,2,1
9734,8,1,5,1,3,1,,,2,,1,,2,,2,1
9735,5,1,2,1,3,2,4,3,2,5,3,9,2,,2,1
9736,1,1,,1,2,2,2,,1,,,,3,,2,1
9737,8,1,5,1,1,1,,,2,,5,,3,,1,1
9738,2,1,1,1,1,3,3,3,2,8,1,6,2,,1,1
9739,1,1,,1,1,3,3,,1,,,,7,4,2,1
9740,5,1,1,1,2,1,4,3,2,8,4,6,7,2,1,1
9741,1,1,,1,1,3,2,,,,,,1,,2,1
9742,5,1,1,1,1,2,3,3,2,6,2,2,1,,1,1
9743,3,1,1,1,1,2,1,3,2,8,2,2,1,,2,1
9744,2,1,2,1,1,2,2,2,2,5,1,7,1,,1,1
9745,1,1,,1,2,3,2,,1,,,,7,4,2,1
9746,4,1,1,1,1,2,1,2,2,5,2,7,3,,1,1
9747,7,3,1,1,1,1,,3,2,7,3,2,7,1,2,1
9748,1,1,,1,1,4,3,,,,,,1,,2,1
9749,4,1,8,1,2,2,1,,2,,2,,1,,1,1
9750,4,1,1,1,2,2,1,3,2,4,2,1,2,,2,1
9751,4,2,1,1,2,3,2,3,2,6,1,6,2,,2,1
9752,2,1,4,1,2,2,1,1,1,5,1,7,7,4,1,1
9753,5,1,1,1,1,3,1,3,2,7,4,1,2,,1,1
9754,7,1,5,1,1,1,,,2,,2,,1,,2,1
9755,2,2,4,1,2,3,2,3,1,8,1,3,7,4,2,1
9756,8,1,5,1,3,1,,,2,,1,,2,,1,1
9757,8,2,5,1,4,1,,,2,,5,,2,,1,1
9758,1,1,,2,1,2,3,,1,,,,5,,1,1
9759,1,1,,1,1,2,1,,1,,,,1,,2,1
9760,4,1,7,1,2,2,3,,2,,2,,5,,1,1
9761,8,1,5,1,2,2,,,2,,2,,2,,1,1
9762,7,1,5,1,1,3,,,2,,4,,7,4,1,1
9763,6,1,7,1,4,2,4,,2,,3,,1,,1,1
9764,6,1,8,1,5,1,3,,2,,1,,3,,1,1
9765,7,1,5,1,2,2,,,2,,2,,3,,1,1
9766,3,1,1,1,2,2,,2,2,8,1,4,5,,1,1
9767,5,1,1,1,1,2,2,3,2,4,2,3,2,,2,1
9768,3,1,2,1,1,4,1,3,2,5,1,5,7,4,2,1
9769,6,1,1,1,1,2,2,2,2,6,2,4,3,,2,1
9770,4,1,1,1,3,1,1,3,2,7,1,4,1,,2,1
9771,2,1,6,1,1,2,2,,1,,1,,1,,1,1
9772,2,1,6,1,1,2,1,,1,,1,,1,,2,1
9773,3,3,7,1,2,2,1,,2,,2,,1,,1,1
9774,1,1,,1,2,2,1,,1,,,,3,,1,1
9775,6,1,5,1,2,2,,,2,,2,,4,,1,1
9776,6,1,2,1,3,2,4,1,2,6,2,8,1,,2,1
9777,1,2,,1,1,2,1,,1,,,,7,1,1,1
9778,4,1,2,1,1,2,2,1,2,2,2,1,7,2,1,1
9779,1,1,,1,1,3,2,,,,,,3,,1,1
9780,7,1,5,1,1,2,,,2,,2,,5,,1,1
9781,3,2,1,1,2,2,2,3,2,8,2,2,1,,1,1
9782,5,1,7,1,4,1,4,,2,,1,,1,,1,1
9783,4,1,1,1,1,2,1,4,2,8,2,2,1,,2,1
9784,7,1,5,1,4,1,,,2,,1,,1,,2,1
9785,1,1,,1,1,2,1,,1,,,,5,,1,1
9786,1,1,,1,1,4,3,,1,,,,2,,2,1
9787,4,1,9,1,2,2,1,,2,,2,,3,,2,1
9788,7,1,5,1,2,1,,,2,,4,,8,1,1,1
9789,4,2,1,1,1,2,2,3,2,6,2,3,7,4,2,1
9790,2,1,6,1,1,3,,,1,,1,,2,,1,1
9791,1,1,,1,1,2,4,,1,,,,5,,1,1
9792,5,1,1,1,1,2,3,3,2,2,2,5,7,1,2,1
9793,8,2,5,1,2,2,,,2,,2,,1,,1,1
9794,6,1,1,1,2,2,3,3,2,8,2,6,5,,2,1
9795,5,1,1,1,2,2,2,3,2,2,2,2,7,2,2,1
9796,5,1,1,1,2,4,1,3,2,7,1,2,3,,1,1
9797,7,1,5,1,2,1,,,2,,3,,2,,2,1
9798,1,1,,1,1,2,2,,1,,,,1,,1,1
9799,4,3,2,1,2,2,2,3,2,5,1,8,1,,2,1
9800,6,1,1,1,1,2,1,3,2,8,2,1,7,2,2,1
9801,4,3,2,1,1,1,4,3,2,6,1,8,1,,2,1
9802,7,1,5,1,4,2,,,2,,2,,5,,2,1
9803,8,1,5,1,3,1,,,2,,5,,1,,1,1
9804,1,1,,1,1,2,2,,1,,,,1,,2,1
9805,1,1,,1,1,2,1,,,,,,1,,1,1
9806,3,1,1,1,1,3,2,3,2,2,1,3,1,,2,1
9807,1,1,,1,1,2,1,,1,,,,7,2,1,1
9808,3,1,1,1,1,2,3,3,2,2,2,2,1,,1,1
9809,8,1,5,1,2,2,,,2,,2,,2,,2,1
9810,7,1,8,1,3,2,3,,2,,2,,1,,2,1
9811,4,1,1,1,1,3,2,3,2,8,1,6,2,,2,1
9812,5,2,1,1,1,2,2,3,2,8,2,2,3,,2,1
9813,2,1,4,1,1,2,3,1,1,5,1,7,2,,1,1
9814,1,1,,1,1,2,3,,,,,,2,,2,1
9815,3,1,1,1,1,2,1,3,2,5,2,1,2,,2,1
9816,2,1,1,2,1,2,3,3,2,8,1,4,1,,1,1
9817,4,1,7,1,4,4,4,,2,,1,,1,,1,1
9818,2,1,9,2,3,4,4,,1,,1,,7,4,2,1
9819,7,1,5,1,2,2,,,2,,2,,3,,2,1
9820,3,2,1,1,1,3,2,3,2,7,1,7,7,1,1,1
9821,5,1,1,1,2,2,,1,2,8,1,8,2,,2,1
9822,5,1,1,1,1,2,1,3,2,4,2,3,8,2,2,1
9823,5,3,1,1,1,2,1,3,2,8,2,1,7,4,2,1
9824,4,1,1,1,2,3,1,4,2,6,4,1,7,2,2,1
9825,2,1,8,1,3,1,4,,2,,1,,3,,2,1
9826,3,1,2,1,1,1,3,3,2,8,1,5,2,,2,1
9827,4,3,9,1,2,4,,,2,,4,,6,,2,1
9828,7,2,5,1,3,1,,,2,,4,,2,,2,1
9829,1,1,,1,1,2,1,,1,,,,1,,1,1
9830,1,1,,1,1,5,4,,1,,,,7,4,2,1
9831,4,3,2,2,2,2,2,4,2,5,2,7,6,,1,1
9832,3,1,1,1,2,3,2,3,2,8,1,2,3,,1,1
9833,2,3,1,2,2,2,2,2,2,8,1,6,7,4,2,1
9834,4,3,1,1,1,2,1,1,2,8,2,9,1,,1,1
9835,5,1,8,1,5,1,4,,2,,1,,1,,1,1
9836,2,1,1,1,1,2,2,2,2,8,1,6,1,,1,1
9837,4,3,1,1,1,1,2,3,2,4,1,1,1,,2,1
9838,6,1,5,1,3,2,,,2,,2,,3,,1,1
9839,5,1,8,1,5,3,3,,2,,4,,2,,1,1
9840,4,1,1,1,1,2,,3,2,2,1,5,1,,2,1
9841,4,1,8,1,4,1,4,,2,,1,,1,,1,1
9842,2,1,6,1,2,4,4,,1,,1,,1,,1,1
9843,1,1,,1,1,3,4,,1,,,,1,,2,1
9844,7,1,5,1,2,1,,,2,,4,,8,1,1,1
9845,1,1,,1,1,2,4,,1,,,,3,,1,1
9846,4,1,1,1,1,2,3,2,2,5,2,7,4,,1,1
9847,4,3,7,2,1,2,1,,2,,2,,7,4,1,1
9848,6,1,5,1,3,2,3,,2,,2,,7,2,2,1
9849,8,1,5,1,2,2,,,2,,2,,3,,1,1
9850,5,1,1,1,2,2,3,3,2,4,2,8,5,,2,1
9851,4,3,1,1,1,2,2,3,2,6,2,2,7,4,2,1
9852,3,1,7,1,3,2,1,,2,,2,,7,4,1,1
9853,7,1,5,1,1,2,,,2,,2,,1,,1,1
9854,6,1,5,1,3,1,2,,2,,5,,3,,1,1
9855,3,1,1,1,2,2,,3,2,4,1,5,3,,2,1
9856,7,1,5,1,3,3,,,2,,4,,2,,2,1
9857,8,1,5,1,2,2,,,2,,2,,7,2,1,1
9858,8,1,5,1,2,1,,,2,,5,,2,,1,1
9859,4,1,1,1,2,2,,3,2,8,1,2,2,,1,1
9860,2,1,2,1,1,4,4,3,2,5,1,5,1,,2,1
9861,7,1,1,1,2,2,,1,2,2,2,5,1,,2,1
9862,1,1,,1,1,2,1,,,,,,7,4,2,1
9863,3,1,1,1,3,2,3,1,2,8,2,6,2,,1,1
9864,4,1,1,1,1,2,,1,2,5,1,9,2,,2,1
9865,1,1,,1,2,2,3,,1,,,,3,,1,1
9866,3,1,1,1,1,5,4,4,2,6,1,6,1,,1,1
9867,5,2,9,1,3,2,3,,2,,2,,7,4,1,1
9868,2,3,4,1,1,3,2,2,1,5,1,7,1,,2,1
9869,6,1,1,1,2,2,1,3,2,8,2,2,1,,2,1
9870,2,1,4,1,1,2,3,1,1,5,1,7,1,,1,1
9871,3,1,1,1,1,1,1,3,2,2,1,1,2,,2,1
9872,7,2,5,1,5,1,,,2,,4,,7,4,1,1
9873,7,1,5,1,2,2,2,,2,,2,,2,,2,1
9874,5,1,2,1,1,2,1,3,2,8,2,2,2,,1,1
9875,6,1,1,1,1,2,3,3,2,8,2,5,1,,2,1
9876,5,1,9,1,1,2,,,2,,1,,3,,2,1
9877,8,1,2,1,3,1,,4,2,8,2,5,1,,2,1
9878,2,1,4,1,1,2,2,,1,,1,,3,,1,1
9879,5,1,1,1,3,2,3,2,2,5,2,6,3,,1,1
9880,8,2,5,1,3,2,,,2,,2,,3,,1,1
9881,3,1,9,1,1,2,4,,2,,1,,3,,2,1
9882,5,2,1,1,2,2,4,3,2,5,2,9,3,,2,1
9883,4,1,1,1,1,1,4,2,2,3,1,9,1,,1,1
9884,2,3,6,1,1,2,3,,1,,1,,1,,2,1
9885,5,1,1,1,3,4,,2,2,8,1,3,1,,1,1
9886,6,1,8,1,3,1,4,,2,,5,,7,2,1,1
9887,2,1,1,1,1,3,3,3,2,8,1,6,3,,1,1
9888,5,1,1,1,3,4,4,2,2,5,1,7,3,,1,1
9889,3,1,1,1,1,3,2,3,2,8,1,6,7,4,1,1
9890,7,1,5,1,2,2,,,2,,2,,1,,1,1
9891,5,1,8,1,3,1,1,,2,,1,,1,,2,1
9892,1,1,,1,2,2,2,,1,,,,1,,2,1
9893,8,1,5,1,2,2,,,2,,2,,5,,2,1
9894,6,1,1,1,2,2,2,3,2,8,2,4,1,,2,1
9895,4,1,1,1,1,2,3,2,2,2,2,9,2,,1,1
9896,6,1,1,1,2,2,2,3,2,8,2,4,5,,1,1
9897,1,3,,2,1,2,1,,1,,,,2,,1,1
9898,7,3,1,2,2,2,,1,2,8,2,4,6,,1,1
9899,3,1,1,1,1,2,1,3,2,8,2,2,1,,1,1
9900,2,1,6,1,1,4,3,,1,,1,,2,,2,1
9901,7,1,5,1,2,1,,,2,,3,,7,2,2,1
9902,8,1,5,1,3,1,,,2,,5,,3,,1,1
9903,2,1,6,1,3,4,3,,1,,1,,5,,1,1
9904,3,3,1,2,1,2,2,3,2,2,2,3,6,,1,1
9905,2,1,4,1,1,2,3,3,1,2,1,9,1,,1,1
9906,1,1,,1,1,2,3,,,,,,1,,1,1
9907,1,1,,1,1,2,2,,,,,,1,,1,1
9908,8,1,5,1,4,4,,,2,,5,,2,,1,1
9909,4,3,1,1,2,1,3,3,2,2,1,8,5,,2,1
9910,6,1,1,1,2,1,4,3,2,5,1,7,5,,1,1
9911,4,1,1,1,3,2,3,3,2,2,2,8,7,2,2,1
9912,1,1,,1,1,2,3,,1,,,,6,,1,1
9913,1,1,,1,1,4,4,,1,,,,1,,2,1
9914,3,1,1,1,1,3,2,3,2,5,1,3,7,2,2,1
9915,1,1,,1,1,2,4,,1,,,,5,,1,1
9916,7,1,5,1,2,2,,,2,,2,,2,,1,1
9917,8,1,5,1,1,2,,,2,,2,,7,2,1,1
9918,7,1,5,1,3,2,,,2,,2,,2,,2,1
9919,4,3,1,1,1,2,2,3,2,1,2,8,5,,1,1
9920,1,1,,1,1,4,3,,1,,,,1,,1,1
9921,3,1,8,1,3,2,4,,2,,2,,5,,1,1
9922,5,1,1,1,3,2,3,3,2,2,2,8,2,,2,1
9923,1,1,,1,1,4,4,,1,,,,3,,2,1
9924,2,1,6,1,1,2,4,,1,,1,,3,,2,1
9925,3,1,2,1,1,5,4,3,2,4,1,5,1,,2,1
9926,8,1,5,1,3,1,,,2,,5,,1,,1,1
9927,4,1,8,1,5,1,4,,2,,1,,1,,1,1
9928,4,2,3,1,3,2,1,,2,,2,,1,,2,1
9929,1,1,,1,1,2,2,,1,,,,4,,1,1
9930,7,1,5,1,2,2,,,2,,2,,1,,1,1
9931,8,1,5,1,1,2,,,2,,2,,1,,2,1
9932,6,1,1,1,2,2,2,2,2,9,2,4,5,,2,1
9933,1,1,,1,1,2,2,,1,,,,1,,2,1
9934,4,1,1,1,1,4,2,2,2,2,1,4,1,,1,1
9935,5,1,1,1,1,2,1,4,2,5,2,1,1,,2,1
9936,2,1,9,1,2,4,4,,2,,1,,7,2,2,1
9937,6,1,1,1,1,2,3,3,2,8,2,3,1,,2,1
9938,7,1,5,1,2,2,,,2,,2,,7,1,2,1
9939,1,1,,1,1,3,3,,1,,,,1,,1,1
9940,4,1,1,1,1,2,2,3,2,8,2,5,3,,1,1
9941,2,1,6,1,1,4,4,,1,,1,,1,,1,1
9942,2,1,1,1,1,1,3,3,2,8,1,6,1,,1,1
9943,4,1,1,1,1,2,1,3,2,4,2,2,1,,2,1
9944,1,3,,2,1,2,1,,1,,,,1,,2,1
9945,4,1,7,1,2,2,2,,2,,2,,1,,1,1
9946,5,1,1,1,2,2,1,3,2,6,2,5,4,,2,1
9947,6,1,1,1,1,2,3,2,2,8,2,4,3,,1,1
9948,7,1,5,1,1,2,2,,2,,2,,2,,2,1
9949,1,1,,1,1,2,4,,,,,,1,,2,1
9950,2,1,8,1,4,2,3,,2,,1,,7,4,1,1
9951,8,1,5,1,4,1,,,2,,4,,2,,1,1
9952,5,1,1,1,2,2,2,2,2,7,2,1,1,,2,1
9953,1,1,,1,1,2,3,,1,,,,5,,1,1
9954,4,1,7,1,1,1,4,,2,,1,,5,,2,1
9955,5,1,2,1,1,4,3,1,2,1,5,5,2,,1,1
9956,1,1,,1,1,2,3,,1,,,,2,,1,1
9957,5,1,1,1,2,2,2,3,2,5,2,3,7,2,2,1
9958,5,1,5,1,5,4,4,,2,,4,,1,,1,1
9959,6,1,8,1,4,4,4,,2,,5,,1,,1,1
9960,1,1,,1,1,2,1,,,,,,1,,2,1
9961,7,1,5,1,2,2,,,2,,2,,1,,2,1
9962,1,1,,1,1,2,3,,1,,,,1,,2,1
9963,3,1,1,1,1,3,3,3,2,8,1,6,3,,1,1
9964,1,1,,1,1,2,3,,1,,,,1,,1,1
9965,2,1,1,1,1,3,3,2,2,5,1,7,1,,1,1
9966,3,1,8,1,2,4,4,,2,,1,,3,,1,1
9967,1,1,,1,1,2,3,,1,,,,1,,2,1
9968,6,1,8,1,5,1,4,,2,,4,,3,,1,1
9969,5,1,3,1,2,1,4,,2,,4,,2,,2,1
9970,7,1,5,1,2,3,2,,2,,4,,2,,2,1
9971,1,1,,1,1,2,2,,1,,,,3,,2,1
9972,1,1,,1,2,3,2,,1,,,,7,4,1,1
9973,1,1,,1,1,4,2,,,,,,7,4,1,1
9974,4,3,1,1,1,2,3,3,2,3,2,8,5,,2,1
9975,4,1,1,1,2,1,2,3,2,5,1,3,1,,2,1
9976,6,1,7,1,3,1,4,,2,,1,,1,,2,1
9977,5,1,3,1,3,1,2,,2,,1,,3,,2,1
9978,3,1,1,1,2,4,2,1,2,5,1,4,1,,1,1
9979,3,1,1,1,1,2,3,2,2,8,1,2,1,,1,1
9980,7,1,1,1,2,2,,1,2,8,2,7,1,,1,1
9981,4,1,1,1,1,2,,3,2,2,1,7,2,,2,1
9982,3,1,9,1,1,2,3,,2,,1,,1,,1,1
9983,8,2,8,1,3,1,,,2,,5,,5,,1,1
9984,6,1,8,1,3,1,3,,2,,5,,1,,2,1
9985,5,1,8,1,4,1,4,,2,,4,,7,1,2,1
9986,6,1,8,1,5,5,,,2,,1,,2,,2,1
9987,1,1,,1,1,2,3,,,,,,3,,1,1
9988,6,1,5,1,2,2,,,2,,2,,1,,1,1
9989,3,2,1,1,2,3,2,3,2,6,1,3,7,2,1,1
9990,2,3,1,2,1,1,1,3,2,6,1,2,7,4,2,1
9991,6,1,2,1,1,2,2,3,2,5,2,5,4,,2,1
9992,4,1,1,1,2,2,2,3,2,8,2,2,1,,1,1
9993,4,1,1,1,1,2,3,3,2,8,2,4,2,,1,1
9994,3,1,1,1,1,3,3,2,2,5,1,7,3,,1,1
9995,8,1,5,1,4,2,,,2,,2,,3,,2,1
9996,7,1,5,1,3,2,,,2,,2,,1,,2,1
9997,8,1,5,1,3,1,,,2,,5,,3,,1,1
9998,2,1,6,1,1,3,3,,1,,1,,1,,2,1
9999,1,1,,2,1,2,2,,,,,,5,,1,1
10000,5,1,1,1,1,2,2,4,2,4,2,5,1,,2,1
10001,2,1,6,1,1,2,3,,1,,1,,1,,1,1
10002,7,1,5,1,2,2,,,2,,2,,5,,2,1
10003,5,1,1,1,2,2,3,2,2,7,2,6,4,,1,1
10004,6,1,1,1,2,2,3,2,2,8,2,6,2,,1,1
10005,2,1,1,1,2,2,3,3,2,5,1,9,1,,1,1
10006,5,1,9,1,2,2,2,,2,,2,,2,,1,1
10007,5,1,1,1,3,4,4,2,2,8,4,9,2,,1,1
10008,3,3,1,1,1,1,3,2,2,7,1,6,7,4,1,1
10009,2,1,1,1,1,4,2,2,2,7,1,4,1,,1,1
10010,4,1,8,1,3,3,4,,2,,1,,1,,1,1
10011,6,2,5,1,5,1,2,,2,,5,,7,4,2,1
10012,8,2,8,1,4,4,,,2,,5,,1,,1,1
10013,4,1,1,1,2,1,2,3,2,4,4,7,2,,1,1
10014,3,1,1,1,3,2,2,3,2,7,1,2,7,2,1,1
10015,4,3,1,1,1,1,4,3,2,5,4,9,1,,1,1
10016,6,1,1,1,2,2,3,3,2,6,2,8,2,,2,1
10017,7,1,5,1,3,2,,,2,,2,,1,,1,1
10018,2,1,6,1,1,2,2,,1,,1,,7,4,1,1
10019,4,3,3,1,2,2,3,,2,,2,,1,,1,1
10020,8,1,5,1,2,2,,,2,,2,,2,,2,1
10021,4,1,1,1,2,2,,4,2,2,1,3,1,,2,1
10022,7,1,5,1,2,2,,,2,,2,,1,,2,1
10023,4,3,1,1,2,3,4,3,2,5,2,9,5,,2,1
10024,8,1,5,1,4,1,,,2,,1,,2,,2,1
10025,1,1,,1,1,2,3,,1,,,,7,4,2,1
10026,3,3,2,2,2,2,1,3,2,8,2,2,6,,1,1
10027,1,1,,1,1,4,4,,1,,,,7,2,1,1
10028,6,1,5,1,4,2,,,2,,2,,2,,1,1
10029,1,1,,1,1,2,1,,1,,,,3,,1,1
10030,3,1,1,1,1,5,1,2,2,5,1,7,4,,2,1
10031,5,1,2,1,1,2,2,4,2,5,2,1,1,,2,1
10032,6,1,8,1,3,2,3,,2,,2,,3,,1,1
10033,8,1,5,1,3,4,,,2,,2,,2,,1,1
10034,4,1,7,1,3,4,4,,2,,1,,7,2,1,1
10035,7,1,7,1,1,2,,,2,,2,,5,,1,1
10036,3,1,1,1,1,2,1,3,2,5,2,2,2,,1,1
10037,2,1,1,1,1,2,1,3,2,5,1,8,7,2,2,1
10038,2,1,6,1,1,4,3,,1,,1,,3,,2,1
10039,5,1,1,1,1,2,,4,2,5,2,3,1,,2,1
10040,2,1,1,1,1,4,4,2,2,9,1,6,1,,1,1
10041,5,1,2,1,1,2,3,4,2,5,2,7,3,,2,1
10042,8,1,5,1,3,1,,,2,,5,,2,,1,1
10043,3,1,1,1,3,4,3,2,2,5,1,9,1,,1,1
10044,2,1,2,1,1,1,3,4,2,4,1,5,2,,2,1
10045,5,1,8,1,2,4,4,,2,,3,,1,,1,1
10046,3,1,2,1,2,2,4,2,2,4,2,5,1,,2,1
10047,5,2,7,1,3,4,4,,2,,5,,2,,1,1
10048,1,1,,1,1,1,2,,1,,,,3,,2,1
10049,5,1,1,1,2,2,1,3,2,8,2,2,7,2,2,1
10050,7,1,5,1,2,2,,,2,,2,,7,2,1,1
10051,1,1,,1,1,2,4,,1,,,,1,,2,1
10052,4,1,1,1,1,2,2,3,2,6,2,4,7,1,2,1
10053,1,1,,2,1,2,1,,1,,,,6,,2,1
10054,5,1,1,1,2,1,2,3,2,3,1,8,2,,2,1
10055,3,1,2,1,1,3,2,4,2,5,1,1,1,,1,1
10056,8,1,5,1,3,1,,,2,,5,,3,,1,1
10057,2,1,6,1,2,2,2,,1,,1,,1,,1,1
10058,6,1,1,1,2,2,2,4,2,5,2,1,1,,2,1
10059,2,3,1,1,1,1,3,3,2,5,1,9,1,,1,1
10060,1,1,,1,1,2,2,,1,,,,1,,1,1
10061,5,1,1,2,3,1,3,3,2,2,3,5,3,,2,1
10062,2,1,4,1,2,2,3,1,1,5,1,7,3,,1,1
10063,5,3,7,1,2,2,1,,2,,2,,7,4,1,1
10064,5,1,2,1,1,2,2,1,2,9,2,1,7,1,2,1
10065,5,2,2,1,1,4,2,3,2,5,4,1,8,1,1,1
10066,4,1,1,2,2,2,1,3,2,6,2,2,7,3,2,1
10067,3,2,1,1,1,1,3,3,2,8,3,3,2,,2,1
10068,6,1,1,1,1,2,1,1,2,4,2,9,1,,2,1
10069,6,1,1,1,1,1,2,3,2,8,1,4,5,,1,1
10070,3,1,1,1,1,3,4,3,2,8,1,2,7,4,1,1
10071,8,1,5,1,4,4,,,2,,5,,1,,1,1
10072,2,1,6,1,2,2,2,,1,,1,,7,1,2,1
10073,8,1,5,1,4,1,2,,2,,5,,1,,1,1
10074,5,1,1,1,2,1,4,3,2,5,1,9,2,,2,1
10075,6,1,5,1,4,1,4,,2,,4,,7,2,2,1
10076,1,1,,1,1,3,3,,,,,,1,,1,1
10077,2,1,6,1,2,2,2,,2,,1,,1,,1,1
10078,5,1,1,1,4,1,2,3,2,2,4,2,1,,2,1
10079,6,1,1,1,3,2,4,1,2,8,2,9,1,,1,1
10080,6,1,7,1,5,1,4,,2,,3,,2,,1,1
10081,1,1,,1,2,2,2,,,,,,1,,1,1
10082,5,1,1,1,2,2,3,3,2,5,2,2,7,2,1,1
10083,1,1,,1,1,2,2,,1,,,,1,,1,1
10084,6,1,5,1,1,1,1,,2,,2,,1,,2,1
10085,7,1,1,1,2,2,,4,2,7,2,9,2,,2,1
10086,1,1,,1,1,4,3,,,,,,3,,2,1
10087,6,1,1,1,1,2,3,3,2,8,2,6,2,,1,1
10088,5,3,1,1,1,2,1,3,2,5,2,1,1,,2,1
10089,1,1,,1,1,4,4,,,,,,1,,2,1
10090,5,3,1,2,1,2,3,2,2,5,2,9,7,4,1,1
10091,7,1,5,1,1,1,,,2,,5,,1,,1,1
10092,7,1,1,1,2,2,,2,2,5,2,8,3,,2,1
10093,1,1,,1,1,2,3,,,,,,5,,2,1
10094,4,3,1,1,2,1,1,3,2,5,1,9,1,,2,1
10095,3,1,1,1,2,3,3,3,2,2,1,8,7,4,2,1
10096,1,3,,2,1,2,2,,1,,,,5,,1,1
10097,1,1,,1,1,2,3,,1,,,,2,,1,1
10098,1,1,,2,1,2,4,,1,,,,6,,2,1
10099,4,1,1,1,2,2,2,1,2,5,2,7,2,,1,1
10100,3,1,6,1,1,4,2,,1,,1,,1,,1,1
10101,8,2,5,1,3,1,,,2,,5,,3,,2,1
10102,5,1,8,1,2,2,2,,2,,2,,1,,2,1
10103,8,1,5,1,3,2,,,2,,2,,5,,1,1
10104,1,1,,1,1,2,3,,,,,,2,,1,1
10105,1,1,,1,5,1,4,,,,,,7,4,2,1
10106,1,1,,1,3,4,2,,1,,,,1,,1,1
10107,3,1,1,1,2,4,3,3,2,8,1,6,2,,1,1
10108,4,1,1,1,2,2,3,2,2,8,2,6,1,,1,1
10109,4,1,7,1,1,2,3,,2,,2,,5,,1,1
10110,2,3,4,1,1,2,3,2,1,5,1,9,1,,2,1
10111,1,1,,1,1,2,2,,1,,,,1,,2,1
10112,6,1,2,1,4,1,3,1,2,4,4,5,2,,2,1
10113,3,3,1,1,1,3,3,3,2,7,1,2,5,,1,1
10114,3,1,1,1,1,2,4,3,2,4,1,5,1,,2,1
10115,2,1,6,1,2,1,4,,1,,1,,1,,1,1
10116,1,1,,2,3,2,1,,1,,,,6,,2,1
10117,8,1,5,1,2,1,,,2,,1,,5,,2,1
10118,6,1,1,1,1,2,1,3,2,7,2,2,2,,2,1
10119,6,1,1,1,2,2,3,3,2,2,2,5,2,,2,1
10120,4,1,9,1,1,3,2,,2,,1,,7,1,2,1
10121,2,1,6,1,1,5,4,,1,,1,,1,,1,1
